CLST220,"[b'CLTR' b'CLST' b'ENGL' b'AHST' b'HIST' b'RELC' b'AAAS' b'WRTG' b'BIOL'
 b'GSWS']","[0.8467917  0.84068865 0.07765298 0.0381371  0.03357936 0.02805246
 0.0178678  0.014783   0.00918793 0.0074892 ]"
CLST230,"[b'CLST' b'AHST' b'ENGL' b'HIST' b'ECON' b'CLTR' b'MATH' b'CASC' b'MUSC'
 b'RELC']","[0.943393   0.88476217 0.11761956 0.07675578 0.07378335 0.07354666
 0.05968935 0.0524648  0.05116739 0.0487601 ]"
CLST230W,"[b'CLST' b'AHST' b'ENGL' b'HIST' b'ECON' b'CLTR' b'MATH' b'CASC' b'MUSC'
 b'RELC']","[0.943393   0.88476217 0.11761956 0.07675578 0.07378335 0.07354666
 0.05968935 0.0524648  0.05116739 0.0487601 ]"
CLST294,"[b'RELC' b'CLST' b'HIST' b'AHST' b'ENGL' b'WRTG' b'CLTR' b'ANTH' b'GSWS'
 b'LING']","[0.9080506  0.9006313  0.11226493 0.09839431 0.08973742 0.03470096
 0.03351309 0.02478899 0.02412614 0.02181841]"
CLST389,"[b'MATH' b'PSYC' b'BIOL' b'ENGL' b'DMST' b'BME' b'PHIL' b'ME' b'DANC'
 b'HIST']","[0.6379212  0.5598654  0.52051973 0.5063     0.47965074 0.4727064
 0.39374202 0.3855823  0.3752428  0.37093732]"
CLST392,"[b'GRMN' b'RELC' b'JPNS' b'RUSS' b'SPAN' b'CLST' b'FREN' b'CGRK' b'AHST'
 b'ENGL']","[0.73363316 0.68345314 0.66131896 0.6507154  0.6461597  0.64583135
 0.6364986  0.63257307 0.5570436  0.457403  ]"
CLST393W,"[b'ECON' b'BCSC' b'PHLT' b'PSYC' b'ME' b'EESC' b'LING' b'MSC' b'OPT'
 b'ECE']","[0.8635687  0.8546961  0.75167865 0.7514368  0.7147462  0.6980119
 0.6889763  0.66773194 0.5856051  0.5835251 ]"
CLTR151,"[b'CLTR' b'HIST' b'ENGL' b'WRTG' b'GSWS' b'RELC' b'AHST' b'AAAS' b'PSCI'
 b'PSYC']","[7.6727587e-01 7.0124441e-01 7.4894838e-03 1.7587544e-03 1.5290588e-03
 1.2392398e-03 1.1563159e-03 9.8866178e-04 9.1174978e-04 7.5792067e-04]"
CLTR200,"[b'ENGL' b'WRTG' b'MUSC' b'GSWS' b'PSYC' b'CLTR' b'PSCI' b'HIST' b'GRMN'
 b'AHST']","[0.001645   0.00126584 0.00074724 0.00035838 0.00033119 0.00031283
 0.00030004 0.00021833 0.00014992 0.00012607]"
CLTR204A,"[b'CLTR' b'CLST' b'ENGL' b'AHST' b'HIST' b'RELC' b'AAAS' b'WRTG' b'BIOL'
 b'GSWS']","[0.8467917  0.84068865 0.07765298 0.0381371  0.03357936 0.02805246
 0.0178678  0.014783   0.00918793 0.0074892 ]"
CLTR212,"[b'CLTR' b'ENGL' b'GSWS' b'WRTG' b'AHST' b'HIST' b'SPAN' b'AAAS' b'PSCI'
 b'JPNS']","[0.9672769  0.5462003  0.0034524  0.00338461 0.00276445 0.00209112
 0.00189749 0.00148378 0.00147233 0.0013772 ]"
CLTR214N,"[b'CLTR' b'JPNS' b'AHST' b'ENGL' b'HIST' b'MUSC' b'WRTG' b'GSWS' b'FMST'
 b'DANC']","[7.0194858e-01 6.6386044e-01 6.0938728e-01 1.2174839e-03 3.2758960e-04
 3.2214430e-04 3.1002975e-04 7.8577432e-05 7.1528957e-05 5.3801246e-05]"
CLTR214R,"[b'RSST' b'ENGL' b'AHST' b'HIST' b'RELC' b'GSWS' b'CLTR' b'WRTG' b'AAAS'
 b'MUSC']","[0.73138684 0.00694191 0.00521704 0.00382928 0.0027782  0.00169271
 0.00150959 0.00129937 0.00110771 0.00078493]"
CLTR224,"[b'CLTR' b'GSWS' b'CHIN' b'ENGL' b'AHST' b'AAAS' b'HIST' b'WRTG' b'PSCI'
 b'MUSC']","[0.71982765 0.7061137  0.6880056  0.01551643 0.00293727 0.0029058
 0.0021546  0.00195858 0.00149279 0.0012731 ]"
CLTR228A,"[b'CLTR' b'GSWS' b'ITAL' b'ENGL' b'HIST' b'AHST' b'WRTG' b'PSCI' b'GRMN'
 b'FMST']","[7.7494311e-01 2.9749948e-01 1.6209413e-01 2.8533046e-03 6.1756547e-04
 4.3505765e-04 2.6910071e-04 1.8350474e-04 1.3797580e-04 1.3389195e-04]"
CLTR229A,"[b'AAAS' b'CLTR' b'ENGL' b'HIST' b'PSCI' b'CSC' b'AHST' b'WRTG' b'SPAN'
 b'RELC']","[0.8638888  0.8543955  0.01265492 0.00771141 0.00710579 0.00700473
 0.00635137 0.00468185 0.00307884 0.00307499]"
CLTR229B,"[b'AAAS' b'CLTR' b'FREN' b'WRTG' b'ENGL' b'HIST' b'PSCI' b'PHIL' b'MUSC'
 b'CASC']","[6.9126099e-01 6.8084568e-01 2.2121701e-01 1.3299849e-03 1.0964271e-03
 1.0688510e-03 8.0490467e-04 7.9888443e-04 6.9335988e-04 6.2983722e-04]"
CLTR230,"[b'CLTR' b'ENGL' b'FMST' b'JPNS' b'AHST' b'MUSC' b'DANC' b'HIST' b'SART'
 b'DMST']","[6.3349462e-01 6.1365074e-01 4.7993422e-01 4.5067686e-01 2.9602990e-04
 2.6754761e-04 1.5283332e-04 1.1957748e-04 9.5326250e-05 8.5558531e-05]"
CLTR238A,"[b'CLTR' b'GRMN' b'GSWS' b'JWST' b'ENGL' b'WRTG' b'HIST' b'AAAS' b'AHST'
 b'DANC']","[5.6552136e-01 5.5701262e-01 3.8240692e-01 3.0642012e-01 1.4479643e-03
 3.3911681e-04 1.4251894e-04 1.3950271e-04 8.3758641e-05 6.1293023e-05]"
CLTR240A,"[b'CLTR' b'FREN' b'ENGL' b'MUSC' b'AHST' b'FMST' b'HIST' b'WRTG' b'BCSC'
 b'PHIL']","[0.86996734 0.8692311  0.00789397 0.00221384 0.00184619 0.00171323
 0.00131776 0.00124403 0.00120125 0.00115084]"
CLTR242A,"[b'CLTR' b'GRMN' b'ENGL' b'MUSC' b'CSC' b'AHST' b'HIST' b'PSYC' b'SPAN'
 b'AAAS']","[0.9213502  0.8501252  0.05339855 0.02107794 0.0197745  0.01958637
 0.01694947 0.01432505 0.01340809 0.01214778]"
CLTR248,"[b'CLTR' b'GRMN' b'FMST' b'GSWS' b'AAAS' b'ENGL' b'HIST' b'ANTH' b'WRTG'
 b'AHST']","[0.8815866  0.70597386 0.70223165 0.69407487 0.04157403 0.03761047
 0.03299955 0.02081623 0.01753625 0.01414298]"
CLTR252A,"[b'GRMN' b'ENGL' b'HIST' b'WRTG' b'CLTR' b'GSWS' b'PHIL' b'PSCI' b'FREN'
 b'RELC']","[0.95758444 0.02815165 0.02129044 0.01313235 0.0095836  0.00659752
 0.00506072 0.00460061 0.00419764 0.00378137]"
CLTR264E,"[b'CLTR' b'JPNS' b'FMST' b'ENGL' b'HIST' b'GSWS' b'WRTG' b'PSCI' b'MUSC'
 b'PHIL']","[0.76625144 0.72757185 0.6289351  0.00854369 0.00395529 0.00233891
 0.00201069 0.00166127 0.00097016 0.00094042]"
CLTR284,"[b'CLTR' b'LTST' b'ENGL' b'WRTG' b'DANC' b'RELC' b'GSWS' b'PSCI' b'AHST'
 b'HIST']","[0.80847913 0.7214853  0.66812444 0.00960063 0.0051507  0.0041539
 0.00271507 0.00263525 0.00231735 0.00220058]"
CLTR289,"[b'CLTR' b'RUSS' b'RSST' b'ENGL' b'HIST' b'PSCI' b'WRTG' b'AHST' b'RELC'
 b'AAAS']","[0.66785634 0.64170337 0.613742   0.00563102 0.00236022 0.00172608
 0.00142403 0.00138839 0.00080838 0.00080327]"
CLTR389,"[b'CLTR' b'ENGL' b'WRTG' b'PSCI' b'GSWS' b'AHST' b'DMST' b'PHIL' b'HIST'
 b'RELC']","[5.4855156e-01 4.1754618e-03 1.2948866e-03 4.4838098e-04 2.3115268e-04
 1.1239882e-04 1.0784442e-04 9.1834547e-05 8.6019107e-05 7.8555408e-05]"
CLTR395,"[b'AHST' b'GRMN' b'ENGL' b'CLTR' b'CSC' b'GSWS' b'RELC' b'JPNS' b'RUSS'
 b'CLST']","[0.8234966  0.7481544  0.67782456 0.66045207 0.65872955 0.6388374
 0.4788166  0.44882166 0.43080842 0.42400944]"
CLTR414N,"[b'CLTR' b'JPNS' b'AHST' b'ENGL' b'HIST' b'MUSC' b'WRTG' b'GSWS' b'FMST'
 b'DANC']","[7.0194858e-01 6.6386044e-01 6.0938728e-01 1.2174839e-03 3.2758960e-04
 3.2214430e-04 3.1002975e-04 7.8577432e-05 7.1528957e-05 5.3801246e-05]"
CLTR429A,"[b'AAAS' b'CLTR' b'ENGL' b'HIST' b'PSCI' b'CSC' b'AHST' b'WRTG' b'SPAN'
 b'RELC']","[0.8638888  0.8543955  0.01265492 0.00771141 0.00710579 0.00700473
 0.00635137 0.00468185 0.00307884 0.00307499]"
CLTR429B,"[b'AAAS' b'CLTR' b'FREN' b'WRTG' b'ENGL' b'HIST' b'PSCI' b'PHIL' b'MUSC'
 b'CASC']","[6.9126099e-01 6.8084568e-01 2.2121701e-01 1.3299849e-03 1.0964271e-03
 1.0688510e-03 8.0490467e-04 7.9888443e-04 6.9335988e-04 6.2983722e-04]"
CLTR430,"[b'CLTR' b'ENGL' b'FMST' b'JPNS' b'AHST' b'MUSC' b'DANC' b'HIST' b'SART'
 b'DMST']","[6.3349462e-01 6.1365074e-01 4.7993422e-01 4.5067686e-01 2.9602990e-04
 2.6754761e-04 1.5283332e-04 1.1957748e-04 9.5326250e-05 8.5558531e-05]"
CLTR438,"[b'CLTR' b'GRMN' b'FMST' b'GSWS' b'AAAS' b'ENGL' b'HIST' b'ANTH' b'WRTG'
 b'AHST']","[0.8815866  0.70597386 0.70223165 0.69407487 0.04157403 0.03761047
 0.03299955 0.02081623 0.01753625 0.01414298]"
CLTR438A,"[b'CLTR' b'GRMN' b'GSWS' b'JWST' b'ENGL' b'WRTG' b'HIST' b'AAAS' b'AHST'
 b'DANC']","[5.6552136e-01 5.5701262e-01 3.8240692e-01 3.0642012e-01 1.4479643e-03
 3.3911681e-04 1.4251894e-04 1.3950271e-04 8.3758641e-05 6.1293023e-05]"
CLTR440A,"[b'CLTR' b'FREN' b'ENGL' b'MUSC' b'AHST' b'FMST' b'HIST' b'WRTG' b'BCSC'
 b'PHIL']","[0.86996734 0.8692311  0.00789397 0.00221384 0.00184619 0.00171323
 0.00131776 0.00124403 0.00120125 0.00115084]"
CLTR442A,"[b'CLTR' b'GRMN' b'ENGL' b'MUSC' b'CSC' b'AHST' b'HIST' b'PSYC' b'SPAN'
 b'AAAS']","[0.9213502  0.8501252  0.05339855 0.02107794 0.0197745  0.01958637
 0.01694947 0.01432505 0.01340809 0.01214778]"
CLTR484,"[b'CLTR' b'LTST' b'ENGL' b'WRTG' b'DANC' b'RELC' b'GSWS' b'PSCI' b'AHST'
 b'HIST']","[0.80847913 0.7214853  0.66812444 0.00960063 0.0051507  0.0041539
 0.00271507 0.00263525 0.00231735 0.00220058]"
CSC161,"[b'CSC' b'MUSC' b'MATH' b'BIOL' b'ENGL' b'LING' b'BME' b'ECE' b'PHYS'
 b'ECON']","[0.95064795 0.02857335 0.02292536 0.02134404 0.01877958 0.01385273
 0.010915   0.01085046 0.01070558 0.00882734]"
CSC170,[b'CSC' b'ECON' b'ECE' b'ENGL' b'OPT' b'AME' b'BME' b'CHE' b'DMST' b'AHST'],"[0.9517589  0.04823405 0.0439704  0.03862829 0.03415516 0.02696238
 0.02001339 0.0198288  0.0164588  0.01602039]"
CSC171,[b'CSC' b'ECE' b'OPT' b'BME' b'PSYC' b'BCSC' b'PHYS' b'ME' b'ECON' b'DMST'],"[0.9450777  0.10694684 0.08002871 0.07295585 0.07003298 0.05578073
 0.05545875 0.05480874 0.04930648 0.04729488]"
CSC172,"[b'MATH' b'ECE' b'CSC' b'BME' b'PHYS' b'MUSC' b'TCS' b'EESC' b'ENGL'
 b'BCSC']","[0.1674452  0.14206444 0.0988821  0.03044314 0.02852939 0.027638
 0.01973528 0.01833659 0.01777712 0.01711147]"
CSC173,"[b'CSC' b'BCSC' b'TCS' b'MATH' b'ECON' b'PSCI' b'BME' b'ECE' b'DSCC'
 b'OPT']","[0.95524806 0.11998321 0.11305196 0.0943593  0.08628943 0.08628375
 0.07216327 0.07157996 0.07102418 0.05799403]"
CSC186,"[b'CSC' b'AME' b'ECE' b'BME' b'OPT' b'ENGL' b'EESC' b'ECON' b'PHYS'
 b'DMST']","[0.96611196 0.11832806 0.09440638 0.07980561 0.07315557 0.04845971
 0.04611931 0.0442894  0.03338728 0.03107143]"
CSC200,"[b'CSC' b'MATH' b'ENGL' b'PSCI' b'OPT' b'HIST' b'CASC' b'PHIL' b'CHEM'
 b'WRTG']","[0.90139496 0.01781265 0.01515984 0.01485098 0.01343384 0.00998835
 0.00949559 0.00864948 0.00843177 0.00638434]"
CSC200H,"[b'CSC' b'ENGL' b'MATH' b'PSCI' b'CHEM' b'WRTG' b'OPT' b'HIST' b'PHIL'
 b'MUSC']","[0.6558815  0.01324892 0.0055526  0.00539661 0.00347617 0.00262451
 0.00201166 0.00184234 0.00165429 0.00135351]"
CSC210,"[b'CSC' b'ENGL' b'HIST' b'AHST' b'MUSC' b'CLTR' b'RELC' b'FREN' b'WRTG'
 b'CASC']","[9.5583200e-01 1.0316855e-02 2.1173663e-03 1.7390614e-03 1.6356815e-03
 1.3327789e-03 1.1885331e-03 8.4240705e-04 8.0767908e-04 7.8003068e-04]"
CSC211,"[b'CSC' b'BME' b'ENGL' b'PSCI' b'CHEM' b'DANC' b'WRTG' b'OPT' b'MUSC'
 b'CASC']","[8.4178543e-01 5.6492137e-03 3.1003351e-03 2.4402358e-03 1.6165199e-03
 1.1293994e-03 1.0755797e-03 9.9589676e-04 7.8414270e-04 6.8787113e-04]"
CSC214,[b'CSC' b'ECE' b'BCSC' b'AME' b'TCS' b'CASC' b'MSC' b'BME' b'MUSC' b'BIOL'],"[0.9727728  0.03560006 0.02341832 0.02318625 0.02246283 0.01675207
 0.01626315 0.01582814 0.01314992 0.01297429]"
CSC240,"[b'CSC' b'TCS' b'DSCC' b'ECE' b'BCSC' b'BIOL' b'CHEM' b'MATH' b'PSYC'
 b'HIST']","[0.9353427  0.5271117  0.3445481  0.01374245 0.00549404 0.00479692
 0.00431874 0.00406188 0.0038431  0.0038084 ]"
CSC242,"[b'CSC' b'BCSC' b'ECE' b'MATH' b'TCS' b'BIOL' b'DSCC' b'ENGL' b'MUSC'
 b'CHEM']","[0.9232888  0.8839175  0.03008329 0.02954859 0.02428601 0.0183718
 0.01438951 0.01401544 0.01325727 0.01254668]"
CSC243,"[b'CSC' b'BCSC' b'NSCI' b'OPT' b'ENGL' b'PSCI' b'MUSC' b'BIOL' b'WRTG'
 b'BME']","[0.89141846 0.633694   0.5794457  0.00761556 0.0069096  0.00677676
 0.00354346 0.00216991 0.00216635 0.00186499]"
CSC246,"[b'CSC' b'ECE' b'TCS' b'MATH' b'BME' b'DSCC' b'BCSC' b'PSCI' b'PHYS'
 b'LING']","[9.0452820e-01 6.8927836e-01 6.0410070e-01 6.1561246e-03 1.0392908e-03
 7.9295994e-04 6.6936581e-04 6.1933231e-04 5.2544079e-04 5.2127917e-04]"
CSC247,"[b'CSC' b'BCSC' b'TCS' b'LING' b'OPT' b'BME' b'ENGL' b'ECE' b'WRTG'
 b'HIST']","[0.86774004 0.7473728  0.64109856 0.46377888 0.00159365 0.00153835
 0.00129658 0.00113174 0.00101221 0.00097417]"
CSC249,"[b'CSC' b'BCSC' b'ECE' b'MATH' b'TCS' b'ECON' b'DSCC' b'OPT' b'DMST'
 b'PSYC']","[0.9370978  0.75212574 0.7210468  0.02068274 0.01383315 0.008632
 0.00753532 0.00731162 0.00711174 0.00576587]"
CSC250,"[b'LING' b'CSC' b'PSCI' b'ENGL' b'HIST' b'BCSC' b'BME' b'ECE' b'MATH'
 b'CHEM']","[0.9028274  0.8579253  0.00315434 0.00263675 0.00257701 0.00187869
 0.00161539 0.00151922 0.00121371 0.00103125]"
CSC252,[b'CSC' b'TCS' b'ECE' b'BCSC' b'PHIL' b'AME' b'BME' b'DSCC' b'TEO' b'PHYS'],"[0.9349036  0.78980136 0.01002573 0.00444395 0.0039326  0.00359023
 0.0025362  0.00216596 0.00213432 0.00181667]"
CSC255,"[b'CSC' b'ECE' b'TCS' b'ECON' b'ENGL' b'BCSC' b'OPT' b'DANC' b'BME'
 b'PSYC']","[8.7221527e-01 8.3968157e-01 2.5385681e-03 1.2064575e-03 1.1135739e-03
 9.7987801e-04 5.2491977e-04 4.9162906e-04 4.6901271e-04 4.4391191e-04]"
CSC258,"[b'CSC' b'TCS' b'ECE' b'DSCC' b'ENGL' b'BCSC' b'BME' b'PSCI' b'CASC'
 b'MUSC']","[0.9369839  0.62706023 0.02114847 0.00889323 0.00782096 0.00521064
 0.00354656 0.00349998 0.00290779 0.00244883]"
CSC260,"[b'CSC' b'ENGL' b'GSWS' b'WRTG' b'CLTR' b'SART' b'ECE' b'OPT' b'AME'
 b'PSCI']","[0.9411223  0.02071252 0.00627984 0.00425041 0.00352784 0.00351723
 0.00351335 0.00325546 0.00320624 0.00317297]"
CSC261,"[b'CSC' b'TCS' b'DSCC' b'ECE' b'OPT' b'BCSC' b'DMST' b'CASC' b'EESC'
 b'CHEM']","[9.5669663e-01 7.2196722e-01 4.5994341e-01 3.9436212e-03 2.6002515e-03
 2.3731817e-03 1.1133963e-03 1.0935179e-03 1.0435515e-03 8.2527014e-04]"
CSC263,"[b'CSC' b'DSCC' b'TCS' b'CHEM' b'BIOL' b'ENGL' b'MUSC' b'HIST' b'PHYS'
 b'FREN']","[0.8047563  0.5032175  0.00833419 0.00663245 0.00592799 0.00590149
 0.00513509 0.0048768  0.00446171 0.00405197]"
CSC266,"[b'CSC' b'BCSC' b'ECE' b'OPT' b'LING' b'ECON' b'BME' b'MUSC' b'AHST'
 b'PSCI']","[0.95302975 0.00292667 0.00274025 0.00219389 0.00172057 0.00171639
 0.00169477 0.00161435 0.00150945 0.00145034]"
CSC273W,"[b'CSC' b'ENGL' b'BIOL' b'PHIL' b'PSYC' b'CHEM' b'OPT' b'BCSC' b'HIST'
 b'PSCI']","[0.9697374  0.17283487 0.1692346  0.1315301  0.10406714 0.09870502
 0.08546916 0.07611192 0.05952462 0.05568355]"
CSC273W,"[b'CSC' b'ENGL' b'BIOL' b'PHIL' b'PSYC' b'CHEM' b'OPT' b'BCSC' b'HIST'
 b'PSCI']","[0.9697374  0.17283487 0.1692346  0.1315301  0.10406714 0.09870502
 0.08546916 0.07611192 0.05952462 0.05568355]"
CSC278,"[b'CSC' b'TCS' b'ECE' b'MATH' b'OPT' b'PSCI' b'BME' b'CHEM' b'ECON'
 b'PHIL']","[0.93979025 0.8787545  0.05827135 0.04234707 0.02567778 0.01992446
 0.01851045 0.01676405 0.01541485 0.01417731]"
CSC280,"[b'CSC' b'TCS' b'BCSC' b'MATH' b'BME' b'CHEM' b'ECE' b'BIOL' b'MSC'
 b'PSYC']","[0.9260403  0.8481199  0.05859875 0.04206019 0.02604852 0.01456225
 0.01130257 0.01091821 0.00986974 0.00980918]"
CSC282,"[b'CSC' b'TCS' b'BME' b'BIOL' b'MATH' b'ECE' b'EESC' b'BCSC' b'ECON'
 b'ENGL']","[0.9721576  0.44431835 0.01615028 0.01496422 0.01423309 0.00864862
 0.00832996 0.0083139  0.00823765 0.00591126]"
CSC286,"[b'CSC' b'TCS' b'PHIL' b'MATH' b'WRTG' b'CHEM' b'DSCC' b'PHYS' b'OPT'
 b'ECE']","[0.9237947  0.8028485  0.00828992 0.00724344 0.00645953 0.00621646
 0.00564586 0.00543958 0.00522992 0.00518783]"
CSC289,"[b'CSC' b'PSCI' b'ECON' b'WRTG' b'ENGL' b'ECE' b'MATH' b'PSYC' b'HIST'
 b'PHIL']","[9.2624384e-01 1.0590846e-02 1.9348678e-03 8.5024396e-04 7.1129814e-04
 7.1098807e-04 5.0911622e-04 4.7907504e-04 4.2768705e-04 3.2563013e-04]"
CSC295,"[b'CSC' b'BIOL' b'PSCI' b'PHIL' b'ENGL' b'OPT' b'LING' b'ECON' b'PSYC'
 b'CHEM']","[0.8982041  0.30934614 0.30112743 0.24351905 0.22396795 0.2126342
 0.2120009  0.1880773  0.18327752 0.14342   ]"
CSC299,"[b'CSC' b'ENGL' b'WRTG' b'EESC' b'PSCI' b'ECON' b'RELC' b'OPT' b'AHST'
 b'CASC']","[0.6417342  0.0141764  0.00301786 0.00261379 0.00213233 0.00180057
 0.00165434 0.00141762 0.00136014 0.00066531]"
CSC299W,"[b'CSC' b'ENGL' b'WRTG' b'PSCI' b'EESC' b'AHST' b'ECON' b'OPT' b'RELC'
 b'GSWS']","[8.1390351e-01 7.1182875e-03 2.1393285e-03 1.3197693e-03 8.6018723e-04
 8.4326079e-04 7.8814838e-04 6.8371801e-04 6.1539002e-04 4.4951634e-04]"
CSC392,"[b'AHST' b'GRMN' b'ENGL' b'CLTR' b'CSC' b'GSWS' b'RELC' b'JPNS' b'RUSS'
 b'CLST']","[0.8234966  0.7481544  0.67782456 0.66045207 0.65872955 0.6388374
 0.4788166  0.44882166 0.43080842 0.42400944]"
CSC402,"[b'CSC' b'ECE' b'PSCI' b'OPT' b'BME' b'ECON' b'CHEM' b'EESC' b'DMST'
 b'MATH']","[7.0812649e-01 5.6499285e-01 2.0545793e-03 2.0462768e-03 9.0561388e-04
 7.4777426e-04 3.8925416e-04 3.1387070e-04 2.7790561e-04 2.6363114e-04]"
CSC404,"[b'CSC' b'ECE' b'TEE' b'PSCI' b'CASC' b'TCS' b'BCSC' b'DSCC' b'MUSC'
 b'OPT']","[0.9151591  0.82498693 0.54948694 0.02180901 0.01614316 0.01539443
 0.01402213 0.01295057 0.01196195 0.01091078]"
CSC414,"[b'CVSC' b'CSC' b'BME' b'ECE' b'WRTG' b'CHEM' b'OPT' b'ENGL' b'TCS'
 b'PSCI']","[5.3330559e-01 4.9947438e-01 4.8939598e-01 1.0671170e-05 4.0336792e-07
 3.1148940e-07 1.1275668e-07 9.2594867e-08 7.9113164e-08 7.5686529e-08]"
CSC440,"[b'DSCC' b'TCS' b'CSC' b'ECE' b'BCSC' b'MUSC' b'PSYC' b'OPT' b'BME'
 b'HIST']","[0.9006822  0.86293733 0.61436117 0.03706582 0.02999846 0.01732077
 0.01697212 0.01611396 0.01469383 0.01399747]"
CSC443,"[b'CSC' b'BCSC' b'NSCI' b'ENGL' b'PSCI' b'OPT' b'MUSC' b'BIOL' b'WRTG'
 b'BME']","[0.8935951  0.6379416  0.58741856 0.00725356 0.00699421 0.00660261
 0.00375047 0.00226014 0.00213264 0.00200857]"
CSC446,"[b'CSC' b'ECE' b'TCS' b'MATH' b'BME' b'DSCC' b'BCSC' b'PSCI' b'PHYS'
 b'LING']","[8.7128752e-01 7.6709908e-01 6.7924374e-01 5.8241300e-03 9.9053199e-04
 7.7232294e-04 6.4748805e-04 6.2033068e-04 5.1830523e-04 5.1580969e-04]"
CSC447,"[b'CSC' b'TCS' b'BCSC' b'LING' b'BME' b'OPT' b'ENGL' b'ECE' b'WRTG'
 b'HIST']","[0.8666267  0.73675364 0.7228928  0.42834976 0.00147426 0.00145646
 0.00120143 0.00103269 0.00097714 0.00092583]"
CSC449,"[b'CSC' b'BCSC' b'ECE' b'MATH' b'TCS' b'ECON' b'DSCC' b'OPT' b'DMST'
 b'PSYC']","[0.9370978  0.75212574 0.7210468  0.02068274 0.01383315 0.008632
 0.00753532 0.00731162 0.00711174 0.00576587]"
CSC450,"[b'CSC' b'LING' b'ENGL' b'PSCI' b'HIST' b'PSYC' b'BME' b'CLTR' b'ECE'
 b'WRTG']","[0.8944532  0.49726224 0.00826239 0.00626804 0.00522995 0.00510822
 0.00475032 0.00358663 0.0031768  0.0028207 ]"
CSC452,"[b'TCS' b'CSC' b'ECE' b'PHIL' b'BCSC' b'AME' b'BME' b'DSCC' b'HIST'
 b'PHYS']","[0.8561609  0.7999681  0.02102493 0.01605264 0.00842479 0.00806154
 0.00782579 0.00575346 0.0049305  0.00479817]"
CSC455,[b'ECE' b'CSC' b'TCS' b'ENGL' b'BCSC' b'ECON' b'OPT' b'PSYC' b'ME' b'MUSC'],"[8.4172285e-01 7.5905406e-01 3.1288005e-03 2.3740819e-03 1.7390529e-03
 1.6493973e-03 1.1757425e-03 9.6878508e-04 9.3162485e-04 8.0271979e-04]"
CSC458,"[b'TCS' b'CSC' b'ECE' b'ENGL' b'ECON' b'DSCC' b'BCSC' b'CASC' b'OPT'
 b'BME']","[0.9463237  0.746736   0.03886978 0.01893772 0.01629402 0.01552656
 0.01444927 0.00707142 0.0061299  0.00518677]"
CSC460,"[b'CSC' b'ENGL' b'GSWS' b'BCSC' b'WRTG' b'ECE' b'CLTR' b'PSCI' b'SART'
 b'EESC']","[0.91039205 0.01599726 0.00485985 0.00365836 0.00365754 0.0036383
 0.00273038 0.00255876 0.00246816 0.00241465]"
CSC461,"[b'CSC' b'DSCC' b'TCS' b'ECE' b'OPT' b'BCSC' b'DMST' b'EESC' b'CASC'
 b'BME']","[0.81623733 0.78045565 0.75415736 0.0107074  0.00951745 0.00489122
 0.00477619 0.00347459 0.00294609 0.00244826]"
CSC463,"[b'CSC' b'DSCC' b'BIOL' b'TCS' b'ECON' b'MATH' b'OPT' b'PHYS' b'MUSC'
 b'EESC']","[0.81490755 0.8138062  0.05870244 0.04985602 0.03760227 0.02932572
 0.02851402 0.02796248 0.02775183 0.02695705]"
CSC466,"[b'CSC' b'BCSC' b'ECE' b'OPT' b'LING' b'ECON' b'BME' b'MUSC' b'AHST'
 b'PSCI']","[0.95302975 0.00292667 0.00274025 0.00219389 0.00172057 0.00171639
 0.00169477 0.00161435 0.00150945 0.00145034]"
CSC478,"[b'CSC' b'TCS' b'ECE' b'MATH' b'OPT' b'PSCI' b'BME' b'CHEM' b'ECON'
 b'PHIL']","[0.93979025 0.8787545  0.05827135 0.04234707 0.02567778 0.01992446
 0.01851045 0.01676405 0.01541485 0.01417731]"
CSC480,"[b'CSC' b'TCS' b'MATH' b'BCSC' b'BIOL' b'BME' b'STAT' b'CHEM' b'ECE'
 b'PSYC']","[0.93757904 0.8579959  0.04035125 0.02995472 0.02146846 0.01755921
 0.01640894 0.0129362  0.01178956 0.01178204]"
CSC482,"[b'CSC' b'TCS' b'BIOL' b'MATH' b'BME' b'OPT' b'ECE' b'BCSC' b'HIST'
 b'ENGL']","[0.94586736 0.81292933 0.01447131 0.0107106  0.00921368 0.00873974
 0.00798333 0.00743383 0.0065229  0.00530435]"
CSC486,"[b'CSC' b'TCS' b'PHIL' b'MATH' b'WRTG' b'CHEM' b'PHYS' b'DSCC' b'ECE'
 b'OPT']","[0.9071992  0.86631626 0.00792295 0.00709553 0.00616384 0.00601983
 0.00530017 0.00523834 0.00522439 0.00503619]"
CSC489,"[b'CSC' b'PSCI' b'ECON' b'WRTG' b'ENGL' b'ECE' b'MATH' b'PSYC' b'HIST'
 b'PHIL']","[9.2624384e-01 1.0590846e-02 1.9348678e-03 8.5024396e-04 7.1129814e-04
 7.1098807e-04 5.0911622e-04 4.7907504e-04 4.2768705e-04 3.2563013e-04]"
CSC491,"[b'ECON' b'BCSC' b'PHLT' b'PSYC' b'ME' b'EESC' b'LING' b'MSC' b'OPT'
 b'ECE']","[0.8635687  0.8546961  0.75167865 0.7514368  0.7147462  0.6980119
 0.6889763  0.66773194 0.5856051  0.5835251 ]"
