ANTH251,"[6.01424486e-04 7.52727919e-06 5.08207129e-03 2.81073289e-06
 1.09287294e-05 1.12490496e-04 8.62600155e-06 1.94111044e-06
 2.92949426e-06 2.21814862e-05 1.26206478e-05 1.97923673e-05
 1.79828330e-05 8.83472057e-06 1.18511034e-05 1.99686906e-06
 1.42862400e-05 1.91010076e-05 1.64518115e-05 5.19346031e-06
 6.76327591e-06 4.10026667e-04 5.03697884e-05 5.71050487e-06
 2.27288547e-04 4.56345588e-05 5.37818141e-06 8.42070403e-06
 1.64231551e-05 6.64894615e-05 3.78133445e-05 5.33130788e-06
 2.63295346e-03 5.70832708e-06 3.30542753e-05 1.14248702e-04
 3.49670518e-05 2.18024961e-05 7.37080409e-04 1.68721454e-06
 5.71047515e-03 8.56648421e-06 4.56412408e-06 2.29266770e-05
 1.56275328e-05 3.07807477e-06 2.42927649e-06 4.99188445e-06
 1.20038776e-05 8.39856784e-06 5.22637720e-06 3.88575245e-06
 7.16732302e-06 9.26667383e-07 2.39387755e-05 8.19369598e-06
 1.16870160e-05 1.24514963e-05 2.10175822e-05 3.49479524e-05
 3.23232280e-06 7.04241711e-06 6.06052436e-06 1.01232799e-04
 1.50908199e-05 9.08980072e-01 1.50628957e-05 2.71100180e-06
 3.62888068e-06 1.08669316e-04 5.81042468e-06 9.29612906e-06
 6.33784430e-06 4.27147779e-06 1.29930204e-05 4.62727439e-06
 3.19792957e-06 3.25345468e-06 1.88052445e-06 1.53054680e-06
 1.77210700e-06 6.20742620e-04]"
ANTH257,"[1.0356659e-03 1.0792633e-05 2.5385753e-03 6.7215001e-06 1.7058357e-05
 9.4899714e-01 1.1950626e-05 1.2607668e-05 1.0933825e-05 4.9553277e-05
 5.2056857e-05 6.3317907e-06 2.0254589e-05 1.2105768e-05 3.8744074e-05
 5.9542872e-06 7.9743068e-06 5.3478321e-05 2.8726558e-05 5.0264507e-06
 1.4980383e-04 2.7739713e-03 2.6942746e-05 1.7293769e-05 1.6849619e-04
 8.3087230e-05 8.3497171e-06 1.2059963e-05 3.9869506e-06 1.2434114e-04
 1.9269985e-04 6.5336972e-05 2.4251610e-03 1.1968065e-05 2.9551540e-05
 9.3656272e-05 8.7752094e-05 1.3521113e-04 3.9605112e-03 3.3959548e-06
 3.3246912e-03 3.8829923e-05 6.1899256e-05 7.3024959e-05 2.5644311e-05
 6.5135287e-06 5.9537192e-06 6.1798387e-06 1.1700868e-05 3.1139905e-05
 5.0191506e-06 5.5307705e-06 1.9025798e-05 1.7307791e-05 1.8297395e-04
 1.8327837e-05 6.8227200e-06 1.8870522e-05 3.7150410e-05 5.0823775e-05
 7.4711525e-06 7.3673345e-06 5.8556452e-06 1.0499195e-03 5.0456085e-05
 1.0904699e-03 6.5017193e-05 2.5500451e-05 8.3150871e-06 3.1960924e-05
 9.7335624e-06 5.8758676e-05 9.2521732e-06 5.8785913e-06 4.9807069e-05
 9.6755994e-06 5.3087151e-06 3.7076950e-06 3.4526024e-06 4.8600409e-06
 5.8912465e-06 6.0127227e-04]"
ANTH262,"[0.14289282 0.08557032 0.1334882  0.21581037 0.07392234 0.8437882
 0.07129028 0.22967783 0.06962842 0.10124457 0.21201605 0.16563252
 0.29648614 0.12223137 0.46557957 0.08801593 0.20440061 0.400478
 0.07594138 0.09397226 0.09511323 0.15391919 0.36244982 0.15204798
 0.24356923 0.22644027 0.20367932 0.08816668 0.26369008 0.09168117
 0.2712123  0.19133936 0.30992377 0.07211422 0.07576039 0.18531944
 0.1716225  0.11277356 0.12339623 0.10775665 0.31779772 0.45574537
 0.07041024 0.09136817 0.1204707  0.07314676 0.07948851 0.08124484
 0.2566487  0.17303179 0.20749463 0.30833963 0.12065601 0.22859798
 0.55215675 0.12181535 0.15168594 0.17213733 0.2145366  0.4077026
 0.15484186 0.10461498 0.07048965 0.5381124  0.21671782 0.13057837
 0.09079272 0.09905854 0.12191869 0.2527709  0.07116865 0.08914802
 0.1264143  0.0721091  0.07719952 0.0511733  0.09285302 0.1549197
 0.07657351 0.08686584 0.11297172 0.2721082 ]"
ANTH265,"[0.07101925 0.00695183 0.03975393 0.0090204  0.00729216 0.96345943
 0.01451458 0.03049885 0.01749186 0.0112203  0.1505475  0.07452235
 0.02993956 0.01023874 0.06534275 0.00451689 0.03121256 0.02915546
 0.02552905 0.00702073 0.01387012 0.09038873 0.09329142 0.01652313
 0.05402882 0.11395987 0.02271655 0.00514718 0.07626832 0.0608111
 0.03327535 0.03682031 0.1671982  0.01605896 0.01394727 0.05593551
 0.07481334 0.02987912 0.12725982 0.0050741  0.08198178 0.02196667
 0.01513293 0.0218208  0.01360349 0.00793011 0.01609015 0.00436339
 0.05148045 0.01352258 0.04981475 0.02354068 0.01378968 0.00860937
 0.06520256 0.02915682 0.02543594 0.03594312 0.13262385 0.23330878
 0.02902231 0.0064621  0.00732051 0.22627951 0.20390096 0.03128439
 0.01943427 0.01713608 0.00522551 0.03092817 0.00547911 0.03285281
 0.01900008 0.0048399  0.02778371 0.02546557 0.00509462 0.01264413
 0.00379969 0.00937264 0.0066696  0.03001844]"
ANTH296,"[9.2142308e-03 2.7590789e-04 8.4838700e-01 4.0644369e-04 5.3342636e-04
 8.4887171e-01 2.9642644e-04 4.6618056e-04 5.3335342e-04 1.4538143e-03
 2.4816357e-03 6.4165390e-04 5.3951872e-04 2.4051100e-04 2.5098191e-03
 2.2824801e-04 5.4779247e-04 1.3337205e-03 4.7978130e-04 3.8036343e-04
 1.4065237e-03 7.2720665e-03 3.0743261e-03 4.4618925e-04 4.4408301e-03
 1.5548029e-03 4.0715179e-04 2.9014840e-04 2.4524107e-04 1.2980507e-03
 1.6867097e-03 1.2478348e-03 3.7108619e-02 3.2361908e-04 3.7901677e-04
 4.1429964e-03 2.3649272e-04 1.2126686e-03 6.1764130e-03 2.4019268e-04
 2.1430150e-02 3.8419433e-03 7.1652490e-04 1.1665745e-03 5.3303578e-04
 2.8356956e-04 4.6395959e-04 2.3659173e-04 4.0759158e-04 4.6589650e-04
 7.1390625e-04 3.4708594e-04 5.5533939e-04 2.7313043e-04 9.2101060e-03
 2.7538385e-04 4.5824714e-04 3.1715058e-04 4.0531922e-03 8.9929003e-04
 8.5029018e-04 5.9789303e-04 3.4820152e-04 1.7049696e-02 1.7940182e-03
 3.3902745e-03 8.9478528e-04 6.4597488e-04 2.0727704e-04 1.2106934e-03
 1.8539502e-04 1.1239172e-03 1.8205648e-04 3.1065816e-04 2.7708113e-03
 2.9718393e-04 2.7987003e-04 2.4023505e-04 1.9338808e-04 1.2625130e-04
 3.1593774e-04 8.7722195e-03]"
ANTH315,"[0.07667362 0.00393376 0.14808352 0.01402717 0.00209882 0.12119217
 0.01423149 0.0121931  0.02211906 0.01129161 0.0662955  0.03600295
 0.02032513 0.0070444  0.07172465 0.00201361 0.01088387 0.02151795
 0.00822314 0.00332084 0.03067194 0.12429317 0.11719717 0.00670962
 0.06520016 0.03028306 0.01167261 0.00646599 0.04691342 0.08379707
 0.07518426 0.03034075 0.08253475 0.00913372 0.0050123  0.05259808
 0.04684376 0.03213464 0.07144614 0.00257852 0.15000203 0.0339464
 0.00831257 0.04145849 0.00902046 0.00242927 0.00602598 0.001626
 0.02069011 0.01292365 0.16884163 0.02447633 0.00826898 0.00822686
 0.02696702 0.009468   0.01284523 0.06840536 0.10329325 0.02545062
 0.01300136 0.00379075 0.00496891 0.11429954 0.07981433 0.14101538
 0.01513146 0.01580852 0.00397469 0.03567568 0.00309446 0.06778665
 0.01311161 0.00244632 0.00976952 0.01393021 0.00214734 0.00690009
 0.00147283 0.00582805 0.0062782  0.09236404]"
ANTH390,"[0.04959561 0.01017904 0.05548155 0.03233599 0.01357323 0.9581891
 0.02177002 0.03326946 0.01170293 0.01401901 0.12096864 0.0738257
 0.11519952 0.01416089 0.22623092 0.0113857  0.03811361 0.04001266
 0.02474683 0.01183163 0.0319747  0.0331181  0.0518566  0.02869556
 0.06951974 0.09488244 0.06988713 0.01424574 0.02712781 0.03936604
 0.0743634  0.02189764 0.14120452 0.01057673 0.00844268 0.01889927
 0.03907419 0.03455183 0.03782927 0.01531409 0.07138847 0.0618327
 0.01968598 0.05449753 0.02911039 0.01675479 0.0210316  0.00708589
 0.04006802 0.0219641  0.03087271 0.03957147 0.04410904 0.02585846
 0.21696213 0.01308681 0.0174984  0.04932275 0.02738558 0.20265687
 0.0510598  0.01364784 0.00898928 0.1721331  0.04566141 0.05310547
 0.0126949  0.02986393 0.0396389  0.05712569 0.008189   0.04888432
 0.01215804 0.00753785 0.02365551 0.03885718 0.00924859 0.01412327
 0.00548084 0.01747531 0.01561422 0.12461424]"
ANTH405,"[4.0346362e-02 1.8280116e-03 2.2169821e-02 4.7799451e-03 2.0245905e-03
 9.8156369e-01 2.9605140e-03 5.7158116e-03 3.7593765e-03 4.6831467e-03
 1.3538369e-02 1.2653531e-02 3.0022913e-03 1.9749422e-03 1.0432590e-02
 1.1282278e-03 2.4550287e-03 5.7469299e-03 2.8840604e-03 1.6843459e-03
 8.7678954e-03 1.4010588e-02 8.4881997e-03 3.7282805e-03 5.0874627e-03
 7.4740835e-03 3.2123590e-03 1.6448135e-03 4.7922004e-03 6.6346265e-03
 4.1907681e-03 1.4895354e-01 4.0466771e-02 1.5573099e-03 1.3126752e-03
 8.4691551e-03 8.7597892e-03 6.8800002e-03 3.3109430e-02 1.3450998e-03
 3.7986603e-02 1.0269669e-02 2.8728286e-03 1.5312910e-02 3.5253309e-03
 1.1509001e-03 3.4789890e-03 9.8978763e-04 7.2772629e-03 4.7962344e-03
 9.2443256e-03 3.1896695e-03 1.7874141e-03 2.7067801e-03 9.8518198e-03
 2.2179764e-03 3.5567500e-03 3.1699017e-03 1.5555319e-02 2.8003198e-03
 3.8679317e-03 1.8782475e-03 1.8019548e-03 1.8983634e-02 6.7161461e-03
 1.3849796e-02 5.1545738e-03 3.8987871e-03 1.9260489e-03 4.7419062e-03
 1.0665302e-03 1.2489141e-02 3.5400367e-03 1.0151443e-03 5.9149871e-03
 5.8870707e-03 1.1548948e-03 4.2056153e-03 8.5267803e-04 2.7669258e-03
 2.0005857e-03 1.5824696e-02]"
ANTH432,"[2.4407625e-02 1.9079772e-03 3.0190324e-02 3.7232561e-03 2.3731750e-03
 9.8089498e-01 3.9539705e-03 3.6980112e-03 4.2865588e-03 7.0396126e-03
 3.3330319e-03 2.8847379e-03 4.6843472e-03 9.5867447e-04 1.0474511e-02
 9.5788197e-04 1.2170926e-03 2.1756638e-03 2.4858722e-03 1.6687798e-03
 6.4708218e-03 1.8209439e-02 3.2444720e-03 2.1677960e-03 6.9587589e-03
 7.3392787e-03 3.1574999e-03 1.6550890e-03 2.9311071e-03 4.6490096e-03
 2.8504338e-03 5.8086589e-03 1.9188214e-02 1.1145099e-03 1.4952408e-03
 5.4921154e-03 8.2732402e-03 7.2512180e-03 3.7591983e-02 1.1480995e-03
 9.0607598e-02 5.3456360e-03 4.2383396e-03 7.5183301e-03 2.9420364e-03
 1.1754753e-03 3.7002428e-03 7.4074912e-04 4.6686046e-03 1.8327178e-03
 4.8058718e-03 3.6350039e-03 2.7847043e-03 1.5739759e-03 1.7601421e-02
 3.0832626e-03 2.0699410e-03 4.1403961e-03 3.1181902e-02 6.0110842e-03
 2.6254859e-03 4.9084025e-03 1.1140689e-03 1.7056722e-02 9.8637296e-03
 2.5092691e-02 5.3463052e-03 4.1172369e-03 1.0951291e-03 3.9263894e-03
 1.2100685e-03 1.5753191e-02 1.4114953e-03 8.2115416e-04 5.0914828e-03
 3.2972249e-03 1.1624768e-03 3.4659947e-03 8.5563277e-04 1.4918417e-03
 2.0658663e-03 2.2780843e-02]"
ANTH433,"[5.15111387e-01 1.30050576e-05 2.20300091e-04 2.29704892e-05
 2.85422743e-06 6.61472321e-01 8.91876516e-06 2.91305460e-05
 1.34194770e-05 6.07098946e-06 5.26282311e-05 1.14707276e-04
 1.38348641e-05 1.23353266e-05 2.53680173e-05 2.66751363e-06
 2.19937865e-05 4.33844798e-05 5.48955131e-06 4.24010068e-06
 1.84426972e-05 2.40337453e-04 7.86344099e-05 1.68706322e-06
 1.02692851e-04 3.10281466e-05 2.76523970e-05 3.80988354e-06
 9.93095455e-06 4.34467947e-05 2.09673144e-05 4.28155181e-05
 1.58608076e-03 8.97894733e-06 2.06217701e-05 1.09677771e-04
 3.99402816e-05 1.04852865e-04 6.96244359e-01 3.49175502e-06
 2.80949427e-03 7.31383407e-05 1.12880762e-05 3.94708441e-05
 2.58730306e-05 3.96277346e-06 8.98724102e-06 1.59554702e-06
 6.63809406e-05 8.56719544e-06 1.55169400e-05 9.38585163e-06
 2.81681082e-06 7.41084159e-06 3.16751539e-05 2.72924603e-06
 2.86802442e-05 1.15382391e-04 2.31820988e-04 4.47865714e-05
 1.80618081e-05 4.76048808e-06 2.32608409e-06 6.99719429e-01
 5.53506561e-06 5.28942049e-01 1.77611801e-05 6.97055220e-05
 9.95709888e-06 3.93235678e-05 1.22274571e-06 1.71481315e-05
 1.41151568e-05 2.05196989e-06 4.73173714e-05 4.71871454e-06
 1.87718433e-06 3.67511780e-06 1.17876516e-06 1.35253345e-06
 5.65024993e-06 7.37427559e-04]"
ANTH457,"[1.0356659e-03 1.0792633e-05 2.5385753e-03 6.7215001e-06 1.7058357e-05
 9.4899714e-01 1.1950626e-05 1.2607668e-05 1.0933825e-05 4.9553277e-05
 5.2056857e-05 6.3317907e-06 2.0254589e-05 1.2105768e-05 3.8744074e-05
 5.9542872e-06 7.9743068e-06 5.3478321e-05 2.8726558e-05 5.0264507e-06
 1.4980383e-04 2.7739713e-03 2.6942746e-05 1.7293769e-05 1.6849619e-04
 8.3087230e-05 8.3497171e-06 1.2059963e-05 3.9869506e-06 1.2434114e-04
 1.9269985e-04 6.5336972e-05 2.4251610e-03 1.1968065e-05 2.9551540e-05
 9.3656272e-05 8.7752094e-05 1.3521113e-04 3.9605112e-03 3.3959548e-06
 3.3246912e-03 3.8829923e-05 6.1899256e-05 7.3024959e-05 2.5644311e-05
 6.5135287e-06 5.9537192e-06 6.1798387e-06 1.1700868e-05 3.1139905e-05
 5.0191506e-06 5.5307705e-06 1.9025798e-05 1.7307791e-05 1.8297395e-04
 1.8327837e-05 6.8227200e-06 1.8870522e-05 3.7150410e-05 5.0823775e-05
 7.4711525e-06 7.3673345e-06 5.8556452e-06 1.0499195e-03 5.0456085e-05
 1.0904699e-03 6.5017193e-05 2.5500451e-05 8.3150871e-06 3.1960924e-05
 9.7335624e-06 5.8758676e-05 9.2521732e-06 5.8785913e-06 4.9807069e-05
 9.6755994e-06 5.3087151e-06 3.7076950e-06 3.4526024e-06 4.8600409e-06
 5.8912465e-06 6.0127227e-04]"
ARBC102,"[1.8466717e-03 2.7456330e-04 1.0924012e-03 6.1614746e-03 2.8330853e-04
 3.1994923e-03 9.6498501e-01 6.3071405e-03 1.5134707e-03 7.1832311e-04
 7.2008576e-03 2.2514360e-03 3.0032978e-03 4.1463570e-04 1.4587513e-03
 1.3757670e-04 2.4824976e-03 2.3037889e-03 6.6732224e-03 3.2671285e-04
 7.8088598e-04 5.8330712e-04 5.7051447e-03 3.5211400e-04 1.0562975e-02
 2.0299966e-03 4.7426662e-04 5.2718160e-04 5.1771556e-03 2.2223906e-03
 4.0272167e-03 2.2747520e-04 2.6384378e-02 3.3665114e-04 2.3171891e-04
 5.2244187e-04 7.1830312e-03 2.0572373e-03 8.3975093e-03 2.1561957e-03
 6.7164586e-03 4.1391267e-04 9.2119807e-03 4.3932353e-03 2.1109802e-03
 1.8399758e-03 2.1237170e-03 1.5945529e-04 6.4856941e-03 2.9762514e-04
 9.7099114e-03 2.9399570e-03 3.3041314e-04 1.8182367e-03 6.0297295e-02
 3.7120809e-04 1.3723446e-03 2.7777427e-03 6.0351556e-03 2.3161033e-03
 6.6031674e-03 2.9002714e-03 1.4217666e-03 6.2028174e-03 6.1078817e-03
 3.4872189e-03 4.6803505e-04 4.5347493e-03 4.3148405e-04 1.3882694e-03
 1.4578263e-04 1.0915762e-02 1.0550086e-03 1.3753182e-04 2.4676634e-04
 1.2895297e-03 2.0136576e-04 1.2680739e-03 1.5721873e-04 2.4678445e-04
 4.0647542e-04 1.1249116e-02]"
ARBC104,"[4.0450063e-02 6.3828747e-03 2.2859108e-02 2.1635612e-02 2.6641744e-03
 2.0767273e-02 9.6381378e-01 3.1975113e-02 1.4065697e-02 6.1650178e-03
 1.9773789e-02 5.4110780e-02 9.8859500e-03 4.4132359e-03 1.1853597e-01
 9.8187372e-04 4.5864801e-03 3.1787258e-02 2.0434681e-02 4.3672929e-03
 6.3296175e-03 1.7747525e-02 5.0341245e-02 3.8337568e-03 3.7492663e-02
 3.0401751e-02 6.5911012e-03 3.3841527e-03 2.3600871e-02 3.5681531e-02
 2.5321795e-02 9.6307509e-03 1.2457360e-01 6.0338168e-03 4.7765505e-03
 1.8981433e-02 4.8391931e-02 9.2899697e-03 3.5453200e-02 5.3217784e-03
 3.0895757e-02 1.6374368e-02 4.7161214e-02 2.6225194e-02 1.3466515e-02
 4.2849393e-03 1.4346892e-02 1.7672476e-03 1.8323950e-02 5.8282865e-03
 1.1179111e-01 1.2441964e-02 5.7011642e-03 9.7591961e-03 7.6178841e-02
 4.3855356e-03 1.4864061e-02 4.7956426e-02 5.3536639e-02 7.3790303e-03
 1.6734861e-02 4.6712044e-03 4.1970173e-03 3.2313272e-02 6.4761370e-02
 3.7083790e-02 1.0103374e-02 2.5282007e-02 3.8302254e-03 2.7450467e-02
 1.8606830e-03 1.9504685e-02 8.2224226e-03 1.1961580e-03 4.9469671e-03
 2.6141589e-03 1.1525590e-03 8.6299852e-03 7.7173766e-04 4.2159501e-03
 3.6974312e-03 9.2765704e-02]"
ARBC206,"[5.70480376e-02 2.82893050e-03 2.76794191e-02 6.77496791e-02
 3.81835713e-03 4.04149592e-02 9.63168144e-01 1.41289746e-02
 1.11803552e-02 5.84196299e-03 5.06521910e-02 2.06118599e-01
 3.61682251e-02 3.68954591e-03 8.74070004e-02 1.69435632e-03
 1.12202475e-02 3.47179621e-02 5.97557500e-02 6.77818479e-03
 7.45487586e-03 2.40302142e-02 8.00478905e-02 1.57375671e-02
 4.91628535e-02 2.99458001e-02 1.13099832e-02 4.17427206e-03
 5.00449762e-02 3.60905938e-02 2.09853370e-02 5.31635387e-03
 1.69358686e-01 3.24454159e-03 2.88803992e-03 1.45881427e-02
 1.55767679e-01 5.47914468e-02 3.09422519e-02 6.42161956e-03
 2.99726110e-02 1.17608448e-02 2.97987182e-02 9.06842053e-02
 8.43465701e-03 5.16497903e-03 1.12740230e-02 1.65293610e-03
 7.18258247e-02 5.35607710e-03 4.45517041e-02 2.30049565e-02
 9.66945849e-03 1.74312685e-02 2.58133531e-01 6.35501975e-03
 1.98775027e-02 6.78114966e-02 2.09289547e-02 1.63953267e-02
 2.63498109e-02 5.03136311e-03 4.03664913e-03 6.57260865e-02
 6.74575046e-02 2.99488585e-02 6.18022820e-03 5.21315187e-02
 7.65658356e-03 1.65269915e-02 1.66485668e-03 1.22513540e-01
 1.41385216e-02 1.48829247e-03 5.70878899e-03 1.26620410e-02
 1.96868507e-03 1.58562660e-02 9.53910116e-04 4.66488581e-03
 3.95346899e-03 3.86671312e-02]"
ASLA101,"[5.7053426e-04 1.5591441e-04 7.5279491e-04 2.1985231e-04 7.0477981e-05
 7.1929368e-05 1.6611606e-04 9.6682525e-01 7.8398851e-05 7.0035007e-05
 5.6278607e-04 4.5710587e-04 3.9587001e-04 1.9422889e-04 1.3351077e-03
 2.3918765e-05 1.3545787e-04 1.8486509e-04 1.0687279e-04 7.6652002e-05
 2.9995502e-04 2.1023478e-04 1.3050161e-03 1.5299501e-04 3.1388081e-03
 5.2039226e-04 1.6838536e-04 6.2692437e-05 2.5354477e-04 9.5505944e-05
 1.0131623e-04 7.0370280e-04 6.3498453e-03 7.9591831e-05 8.0544858e-05
 1.9348030e-04 1.2228446e-03 6.6300918e-04 1.2836049e-03 2.3365323e-04
 1.0475478e-03 2.2971250e-04 5.3268351e-04 5.5173220e-04 3.9252083e-04
 1.5230537e-04 1.4357660e-04 7.2537667e-05 1.9282851e-04 1.3695679e-04
 6.8256813e-05 1.1136142e-04 8.1291728e-05 2.0943809e-04 2.0196647e-04
 1.7082422e-04 3.6340347e-04 9.2765532e-04 3.2763646e-04 2.3920673e-04
 1.9561501e-04 2.7165143e-04 9.6445496e-05 2.0687387e-03 4.0635013e-04
 1.6396974e-03 7.6754848e-05 1.0173164e-03 5.3792060e-05 2.9120815e-04
 3.9461251e-05 4.6372323e-04 1.7852253e-04 4.0058152e-05 2.0103829e-04
 2.3796337e-04 2.1789672e-05 9.8934273e-05 2.8283312e-05 1.0208051e-04
 5.7836340e-05 5.7199975e-03]"
ASLA101,"[5.7053426e-04 1.5591441e-04 7.5279491e-04 2.1985231e-04 7.0477981e-05
 7.1929368e-05 1.6611606e-04 9.6682525e-01 7.8398851e-05 7.0035007e-05
 5.6278607e-04 4.5710587e-04 3.9587001e-04 1.9422889e-04 1.3351077e-03
 2.3918765e-05 1.3545787e-04 1.8486509e-04 1.0687279e-04 7.6652002e-05
 2.9995502e-04 2.1023478e-04 1.3050161e-03 1.5299501e-04 3.1388081e-03
 5.2039226e-04 1.6838536e-04 6.2692437e-05 2.5354477e-04 9.5505944e-05
 1.0131623e-04 7.0370280e-04 6.3498453e-03 7.9591831e-05 8.0544858e-05
 1.9348030e-04 1.2228446e-03 6.6300918e-04 1.2836049e-03 2.3365323e-04
 1.0475478e-03 2.2971250e-04 5.3268351e-04 5.5173220e-04 3.9252083e-04
 1.5230537e-04 1.4357660e-04 7.2537667e-05 1.9282851e-04 1.3695679e-04
 6.8256813e-05 1.1136142e-04 8.1291728e-05 2.0943809e-04 2.0196647e-04
 1.7082422e-04 3.6340347e-04 9.2765532e-04 3.2763646e-04 2.3920673e-04
 1.9561501e-04 2.7165143e-04 9.6445496e-05 2.0687387e-03 4.0635013e-04
 1.6396974e-03 7.6754848e-05 1.0173164e-03 5.3792060e-05 2.9120815e-04
 3.9461251e-05 4.6372323e-04 1.7852253e-04 4.0058152e-05 2.0103829e-04
 2.3796337e-04 2.1789672e-05 9.8934273e-05 2.8283312e-05 1.0208051e-04
 5.7836340e-05 5.7199975e-03]"
ASLA101,"[5.7053426e-04 1.5591441e-04 7.5279491e-04 2.1985231e-04 7.0477981e-05
 7.1929368e-05 1.6611606e-04 9.6682525e-01 7.8398851e-05 7.0035007e-05
 5.6278607e-04 4.5710587e-04 3.9587001e-04 1.9422889e-04 1.3351077e-03
 2.3918765e-05 1.3545787e-04 1.8486509e-04 1.0687279e-04 7.6652002e-05
 2.9995502e-04 2.1023478e-04 1.3050161e-03 1.5299501e-04 3.1388081e-03
 5.2039226e-04 1.6838536e-04 6.2692437e-05 2.5354477e-04 9.5505944e-05
 1.0131623e-04 7.0370280e-04 6.3498453e-03 7.9591831e-05 8.0544858e-05
 1.9348030e-04 1.2228446e-03 6.6300918e-04 1.2836049e-03 2.3365323e-04
 1.0475478e-03 2.2971250e-04 5.3268351e-04 5.5173220e-04 3.9252083e-04
 1.5230537e-04 1.4357660e-04 7.2537667e-05 1.9282851e-04 1.3695679e-04
 6.8256813e-05 1.1136142e-04 8.1291728e-05 2.0943809e-04 2.0196647e-04
 1.7082422e-04 3.6340347e-04 9.2765532e-04 3.2763646e-04 2.3920673e-04
 1.9561501e-04 2.7165143e-04 9.6445496e-05 2.0687387e-03 4.0635013e-04
 1.6396974e-03 7.6754848e-05 1.0173164e-03 5.3792060e-05 2.9120815e-04
 3.9461251e-05 4.6372323e-04 1.7852253e-04 4.0058152e-05 2.0103829e-04
 2.3796337e-04 2.1789672e-05 9.8934273e-05 2.8283312e-05 1.0208051e-04
 5.7836340e-05 5.7199975e-03]"
ASLA101,"[5.7053426e-04 1.5591441e-04 7.5279491e-04 2.1985231e-04 7.0477981e-05
 7.1929368e-05 1.6611606e-04 9.6682525e-01 7.8398851e-05 7.0035007e-05
 5.6278607e-04 4.5710587e-04 3.9587001e-04 1.9422889e-04 1.3351077e-03
 2.3918765e-05 1.3545787e-04 1.8486509e-04 1.0687279e-04 7.6652002e-05
 2.9995502e-04 2.1023478e-04 1.3050161e-03 1.5299501e-04 3.1388081e-03
 5.2039226e-04 1.6838536e-04 6.2692437e-05 2.5354477e-04 9.5505944e-05
 1.0131623e-04 7.0370280e-04 6.3498453e-03 7.9591831e-05 8.0544858e-05
 1.9348030e-04 1.2228446e-03 6.6300918e-04 1.2836049e-03 2.3365323e-04
 1.0475478e-03 2.2971250e-04 5.3268351e-04 5.5173220e-04 3.9252083e-04
 1.5230537e-04 1.4357660e-04 7.2537667e-05 1.9282851e-04 1.3695679e-04
 6.8256813e-05 1.1136142e-04 8.1291728e-05 2.0943809e-04 2.0196647e-04
 1.7082422e-04 3.6340347e-04 9.2765532e-04 3.2763646e-04 2.3920673e-04
 1.9561501e-04 2.7165143e-04 9.6445496e-05 2.0687387e-03 4.0635013e-04
 1.6396974e-03 7.6754848e-05 1.0173164e-03 5.3792060e-05 2.9120815e-04
 3.9461251e-05 4.6372323e-04 1.7852253e-04 4.0058152e-05 2.0103829e-04
 2.3796337e-04 2.1789672e-05 9.8934273e-05 2.8283312e-05 1.0208051e-04
 5.7836340e-05 5.7199975e-03]"
ASLA101,"[5.7053426e-04 1.5591441e-04 7.5279491e-04 2.1985231e-04 7.0477981e-05
 7.1929368e-05 1.6611606e-04 9.6682525e-01 7.8398851e-05 7.0035007e-05
 5.6278607e-04 4.5710587e-04 3.9587001e-04 1.9422889e-04 1.3351077e-03
 2.3918765e-05 1.3545787e-04 1.8486509e-04 1.0687279e-04 7.6652002e-05
 2.9995502e-04 2.1023478e-04 1.3050161e-03 1.5299501e-04 3.1388081e-03
 5.2039226e-04 1.6838536e-04 6.2692437e-05 2.5354477e-04 9.5505944e-05
 1.0131623e-04 7.0370280e-04 6.3498453e-03 7.9591831e-05 8.0544858e-05
 1.9348030e-04 1.2228446e-03 6.6300918e-04 1.2836049e-03 2.3365323e-04
 1.0475478e-03 2.2971250e-04 5.3268351e-04 5.5173220e-04 3.9252083e-04
 1.5230537e-04 1.4357660e-04 7.2537667e-05 1.9282851e-04 1.3695679e-04
 6.8256813e-05 1.1136142e-04 8.1291728e-05 2.0943809e-04 2.0196647e-04
 1.7082422e-04 3.6340347e-04 9.2765532e-04 3.2763646e-04 2.3920673e-04
 1.9561501e-04 2.7165143e-04 9.6445496e-05 2.0687387e-03 4.0635013e-04
 1.6396974e-03 7.6754848e-05 1.0173164e-03 5.3792060e-05 2.9120815e-04
 3.9461251e-05 4.6372323e-04 1.7852253e-04 4.0058152e-05 2.0103829e-04
 2.3796337e-04 2.1789672e-05 9.8934273e-05 2.8283312e-05 1.0208051e-04
 5.7836340e-05 5.7199975e-03]"
